"rok","hodnota","jednotka","druh_vydaje","slozka_ochrany_zp","dotovana_cinnost"
2019,"0","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2019,"334010","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2019,"352436930","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2019,"0","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2019,"0","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2019,"0","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2019,"24570400","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2019,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2019,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2019,"682540","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2019,"232511370","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2019,"0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2019,"0","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2019,"100305670","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2019,"0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2019,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2019,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2019,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2019,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2019,"741700","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2019,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2019,"0","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2019,"0","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2019,"71602950","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2019,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2019,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2019,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2019,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2019,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2019,"301901590","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2019,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2019,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2019,"21445750","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2019,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2019,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2019,"17893640","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2019,"4865400","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2019,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2019,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2019,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2019,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2019,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2019,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2019,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2019,"19308540","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2019,"0","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2019,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2019,"66150550","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2019,"5820390","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2019,"677380","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2020,"483720","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2020,"0","Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2020,"0","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2020,"0","Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2020,"0","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2020,"0","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2020,"5901910","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2020,"0","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2020,"28815000","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2020,"0","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2020,"611400","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2020,"3686670","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2020,"0","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2020,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2020,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2020,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2020,"34345440","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2020,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2020,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2020,"0","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2020,"0","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2020,"1881090","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2020,"0","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2020,"298130","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2020,"0","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2020,"0","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2020,"139150","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2020,"60279760","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2020,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2020,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2020,"1328690","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2020,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2020,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2020,"87086890","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2020,"4371370","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2020,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2020,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2020,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2020,"1528420","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2020,"5153680","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2020,"0","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2020,"137450","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2020,"530663860","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2020,"0","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2020,"426380","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2020,"71459780","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2020,"0","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2020,"4151110","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2020,"820703660","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2020,"0","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2020,"0","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2020,"0","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2020,"24885770","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2020,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2020,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2020,"0","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2020,"526786090","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2020,"0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2020,"0","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2020,"65700320","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2020,"0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2020,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2020,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2020,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2020,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2020,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2020,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2020,"0","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2020,"0","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2020,"145889360","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2020,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2020,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2020,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2020,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2020,"420340","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2020,"401179320","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2020,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2020,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2020,"23695790","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2020,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2020,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2020,"37056510","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2020,"6873730","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2020,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2020,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2020,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2020,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2020,"16245350","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
